titulo,categoría,url video,canal
Bicentenario Memoria Revelada - Plaza de Bolívar,Educación,https://www.youtube.com/watch?v=yuwvRdZnkzI,Señal Colombia
El primer colombiano en el podio del Tour de Francia,Deportes,https://www.youtube.com/watch?v=4iYtIhscIWw,Señal Deportes
Todo lo que vemos - 37 - Preguntas Frecuentes - Emisión madrugada,Educación,https://www.youtube.com/watch?v=SMqm0b_XhCY,Señal Colombia
"Mi Señal, Mi Huella - Juegos tradicionales",Educación,https://www.youtube.com/watch?v=-MGPVtNWJls,Mi Señal
Colombia en el Rally Dakar 2013,Deportes,https://www.youtube.com/watch?v=JOXmQRwrnIM,Señal Deportes
"Cinco ""exportaciones"" Puesto 1 - Colombianos en la diáspora",Entretenimiento,https://www.youtube.com/watch?v=EP9PNL9OqFk,Señal Colombia
Migrópolis - De fiesta (Capítulo completo),Película y Animación,https://www.youtube.com/watch?v=Q0U2Y3Wnao0,Mi Señal
Señal Colombia el canal oficial de los Juegos Nacionales 2015 #LosNacionalesXSeñal,Deportes,https://www.youtube.com/watch?v=tWP9qrpOxMQ,Señal Deportes
Los pecados de Inés de Hinojosa - Viernes 10:15 p.m.,Música,https://www.youtube.com/watch?v=h6LNKc4Nu5Q,Señal Colombia
Festivaliando - Festival del Mono Núñez - Lunes 15 - Crónica extranjeros,Entretenimiento,https://www.youtube.com/watch?v=RjET6yNPDd8,Señal Colombia
"Los Pepa ¨ ¡Silencio, no hagan ruido! ¨ - Capítulo 18",Educación,https://www.youtube.com/watch?v=9vOf3tmkOAo,Mi Señal
Todo lo que vemos - 413 - Televidente - David Manjarres,Entretenimiento,https://www.youtube.com/watch?v=X2iVYaQ2gDY,Señal Colombia
"Don Ca la película, en salas de cine",Película y Animación,https://www.youtube.com/watch?v=wh829VyMmjE,Señal Colombia
Kikiriki - Canción Todos Tienen la razón,Música,https://www.youtube.com/watch?v=aS8H8kBLYRc,Mi Señal
First Time Filmmakers - 184 metros bajo tierra (tráiler),Entretenimiento,https://www.youtube.com/watch?v=2jChZlUBumM,Señal Colombia
Paola Jara Ft. El Freaky colectivo - Te cogi? la mala,Entretenimiento,https://www.youtube.com/watch?v=X6BN8PcbOy4,Señal Colombia
Juegos Paranacionales - Janer Armando Cabezas,Deportes,https://www.youtube.com/watch?v=7mBA2HGAtyQ,Señal Deportes
"Entrevista de Andrés Salcedo a Efraín ""El Caimán"" Sánchez en señaldeportes",Deportes,https://www.youtube.com/watch?v=aC3EEa5JRMQ,Señal Deportes
"Sólo un juglar puede olvidar una mujer en cien mil minutos - Leandro, el último juglar",Música,https://www.youtube.com/watch?v=J6Yh6wpAGKE,Señal Colombia
Today in replay 10 de marzo,Deportes,https://www.youtube.com/watch?v=6_CvkDXFg_U,Señal Deportes
Todo lo que vemos - 439 - Televidente - Pedro Rodríguez,Entretenimiento,https://www.youtube.com/watch?v=3n-zAT3ncpI,Señal Colombia
El nombre de la gloria - Capítulo 07 - Willington Ortiz,Deportes,https://www.youtube.com/watch?v=ltrTUGVQzpc,Señal Deportes
"Para los niños, ¿qué es el amor?",Película y Animación,https://www.youtube.com/watch?v=_PY7YC9iaRg,Mi Señal
Todo lo que vemos - 215 - Glosario - Documental vs Reportaje,Entretenimiento,https://www.youtube.com/watch?v=6_uvRWmtTLg,Señal Colombia
Don Ca la película en salas de cines,Entretenimiento,https://www.youtube.com/watch?v=nels1hQJAEo,Señal Colombia
Todo lo que vemos - 205 - Televidentes - Hernán Delgado,Entretenimiento,https://www.youtube.com/watch?v=1E1XlURgvPA,Señal Colombia
Cuando el río suena - Mompox (Capítulo completo),Gente y Blogs,https://www.youtube.com/watch?v=EA_1p7Js6KU,Señal Colombia
Todo lo que vemos - 469 - Vox populi,Entretenimiento,https://www.youtube.com/watch?v=M9TBR2iwOso,Señal Colombia
"En cine nos vemos - La Frontera - Ricardo Larraín, 1991",Película y Animación,https://www.youtube.com/watch?v=f72VV8bekqI,Señal Colombia
Mi Señal karaoke presenta: Divertido como Mi Señal,Película y Animación,https://www.youtube.com/watch?v=hy9aa-HY1us,Mi Señal
Mejor programa de Humor - ZoOtecnia,Película y Animación,https://www.youtube.com/watch?v=HEisowuR4GU,Señal Colombia
Taekwondo - Generalidades y técnicas,Deportes,https://www.youtube.com/watch?v=ZKdEjCuYk0w,Señal Deportes
Kikirikí - Agua (Capítulo completo) | Temporada 2,Película y Animación,https://www.youtube.com/watch?v=EYWm_r62slE,Mi Señal
Todo lo que vemos - 178 - Televidentes - Claudia Lorena Sa?nchez,Gente y Blogs,https://www.youtube.com/watch?v=60INepbeBBk,Señal Colombia
¿Qué pasa con los niños en la pubertad?,Entretenimiento,https://www.youtube.com/watch?v=kXQu4mGO9LY,Señal Colombia
Todo lo que vemos - 169 - Televidentes - María Pía Ángel,Entretenimiento,https://www.youtube.com/watch?v=NnC_sFCWfeg,Señal Colombia
Los Pepa ¨La vida en el charco¨ - Capítulo 01,Educación,https://www.youtube.com/watch?v=Fo4C7qksImE,Mi Señal
Nuestro mundial - Capítulo 16,Deportes,https://www.youtube.com/watch?v=qX7aF_ozBMg,Señal Deportes
3 de 6 SIDA Acceso Directo,Entretenimiento,https://www.youtube.com/watch?v=xRsYUkPPleY,Señal Colombia
Cuando el río suena - San José de Uré,Comedia,https://www.youtube.com/watch?v=TcM8HLq5SvY,Señal Colombia
Todo lo que vemos - 146 - Glosario - Pepa,Entretenimiento,https://www.youtube.com/watch?v=_-qYbPu2H4I,Señal Colombia
¡Las opiniones y propuestas de los niños tienen un espacio en Infancias con Voz!,Educación,https://www.youtube.com/watch?v=b5MTJjANeOA,Mi Señal
Salpicón,Educación,https://www.youtube.com/watch?v=jVJDRCUULw0,Señal Colombia
Cabezote - La Lleva,Educación,https://www.youtube.com/watch?v=O5qE41l2e00,Señal Colombia
¿Qué hacer cuando falta un padre o una madre?,Entretenimiento,https://www.youtube.com/watch?v=_XjoU360Sd8,Señal Colombia
"El nombre de la gloria - Caterine Ibargüen, viernes 5 de septiembre 11:00 am",Deportes,https://www.youtube.com/watch?v=Cl6cDtYoi48,Señal Deportes
Documentales para pensar la paz - En septiembre por Señal Colombia,Música,https://www.youtube.com/watch?v=3U1bSFSESMs,Señal Colombia
Mi Señal,Educación,https://www.youtube.com/watch?v=ofxm2N_xYQg,Señal Colombia
Señal Deportes entrevistó a un especialista en masajes para ciclistas,Deportes,https://www.youtube.com/watch?v=_2inqkmi67g,Señal Deportes
Dance Academy 2: Aprendiendo nuevas lecciones,Película y Animación,https://www.youtube.com/watch?v=M1N-_zoa_4M,Mi Señal
¡Vamos a crear a Mirta de Asquerosamente Rico en plastilina!,Película y Animación,https://www.youtube.com/watch?v=sPK7Q07psC0,Mi Señal
El gran escalador del mundo,Deportes,https://www.youtube.com/watch?v=6jBYB9nS3-E,Señal Deportes
No tenía miedo de nadie,Deportes,https://www.youtube.com/watch?v=lO0JZ-4m7FU,Señal Deportes
Todo lo que vemos - 229 - Glosario - Director de tv,Educación,https://www.youtube.com/watch?v=GafBtR0ZFno,Señal Colombia
Todo lo que vemos - 141 - Televidentes - Gildardo Vélez,Entretenimiento,https://www.youtube.com/watch?v=RR87eIgE2gE,Señal Colombia
"En cine nos vemos - Camilo el cura guerrillero - Francisco Norden, 1974",Película y Animación,https://www.youtube.com/watch?v=kwlOXm81ARQ,Señal Colombia
Todo lo que vemos 19 - Jhon Hernández,Entretenimiento,https://www.youtube.com/watch?v=CTq2HyKJdyY,Señal Colombia
"Jugo de ojos por: Emmanuel, Maria y Juan Pablo",Película y Animación,https://www.youtube.com/watch?v=mkk9tkifEVw,Mi Señal
Vive aventuras increíbles en Puerto Papel,Educación,https://www.youtube.com/watch?v=zYxOAS1Pfmc,Mi Señal
Todo lo que vemos - 180 - Televidentes - Ana Mari?a Pinzo?n,Gente y Blogs,https://www.youtube.com/watch?v=pAer6pRFUao,Señal Colombia
"First Time Filmmakers - Wejya, vientos de resistencia",Entretenimiento,https://www.youtube.com/watch?v=MQeqIRneq3k,Señal Colombia
Todo lo que vemos - 318 - Televidente - Carolina Sánchez,Película y Animación,https://www.youtube.com/watch?v=joBbso4xW4s,Señal Colombia
Todo lo que vemos - 349 - Televidente - Claudia Ramírez,Entretenimiento,https://www.youtube.com/watch?v=j21Wuht6Dls,Señal Colombia
Receta: Dulce de cocas de guayaba,Película y Animación,https://www.youtube.com/watch?v=XY_n5QCqVE4,Mi Señal
Todo lo que vemos - 31 - Preguntas Frecuentes - Programación.wmv,Entretenimiento,https://www.youtube.com/watch?v=LvI9jTqlo-4,Señal Colombia
Especiales mi señal gira mar,Entretenimiento,https://www.youtube.com/watch?v=cQb1GZu8hDE,Señal Colombia
Profesor Súper O Histórico - Capítulo 2,Deportes,https://www.youtube.com/watch?v=DX3n75cSGKI,Señal Colombia
Todo lo que vemos - 351 - Glosario,Entretenimiento,https://www.youtube.com/watch?v=8eaodZ83sU8,Señal Colombia
Todo lo que vemos - 467 - Televidente - Laura Gómez,Entretenimiento,https://www.youtube.com/watch?v=Kqs9qG_-9L8,Señal Colombia
Promo Franja Retro - Señora Isabel,Educación,https://www.youtube.com/watch?v=1OLVydEW8sY,Señal Colombia
Todo lo que vemos - 26 - Glosario - Guión.wmv,Educación,https://www.youtube.com/watch?v=RcA_s8tvvtU,Señal Colombia
Futbol sábado 20 de junio,Entretenimiento,https://www.youtube.com/watch?v=y2Xp61WE3FI,Señal Colombia
Todo lo que vemos - 326 - Televidente - Freddy Quitián,Educación,https://www.youtube.com/watch?v=-I4nvW8DbUo,Señal Colombia
"Todo lo que vemos - 372 - Capítulo completo - Sábado 24 de septiembre,",Entretenimiento,https://www.youtube.com/watch?v=9cgFoq8XbXs,Señal Colombia
"En cine nos vemos - Ruta de la luna - Juan Sebastián Jácome, 2012",Película y Animación,https://www.youtube.com/watch?v=RSxKD1jll78,Señal Colombia
Todo lo que vemos 02 - Presentación,Entretenimiento,https://www.youtube.com/watch?v=XKlGixX7Y2U,Señal Colombia
Josefina en la cocina Capi?tulo 1- El cumplean?os de Josefina (Temporada I),Educación,https://www.youtube.com/watch?v=9XDFcLOkdMg,Mi Señal
Tierra de agua,Educación,https://www.youtube.com/watch?v=V9F2KxUeWLE,Señal Colombia
03 INFOGRAFIA ADULTOS - REVOLUCION ENERGETICA-MPEG-4,Entretenimiento,https://www.youtube.com/watch?v=yNKOA6ehWrE,Señal Colombia
La Función - ZA Clausura del mundial Sub20,Educación,https://www.youtube.com/watch?v=mxhSnB_qe38,Señal Colombia
Sisú - Pop Rock,Película y Animación,https://www.youtube.com/watch?v=HItn4R934yQ,Mi Señal
ago-81,Deportes,https://www.youtube.com/watch?v=_Y4frLC_98o,Señal Deportes
3 de 6 cirugia estetica acceso directo.mpg,Entretenimiento,https://www.youtube.com/watch?v=RqpvuV0bLmc,Señal Colombia
Todo lo que vemos - 349 - Televidente - Héctor Duque,Entretenimiento,https://www.youtube.com/watch?v=OASCmQ4Qg74,Señal Colombia
5 de 6 superdotados acceso directo.mpg,Entretenimiento,https://www.youtube.com/watch?v=JQH-QM5Qzvc,Señal Colombia
Instinto de Conservación - Cabezote Nikolás Rincón,Entretenimiento,https://www.youtube.com/watch?v=0Yxcs-6IRiI,Señal Colombia
"En cine nos vemos - María - Tito Davison, 1972",Película y Animación,https://www.youtube.com/watch?v=ED4OO7IWxnM,Señal Colombia
"Conversaciones con el ""Cholo"" Valderrama",Música,https://www.youtube.com/watch?v=rPAkU4n9aAk,Señal Colombia
Licitación para la realización de series étnicas,Educación,https://www.youtube.com/watch?v=OORaEoMCYm8,Señal Colombia
Primer trailer De Bogotá en las canchas,Deportes,https://www.youtube.com/watch?v=uM4cNER23iM,Señal Colombia
Todo lo que vemos - 369 - Televidente - Carlos Alberto Ramírez,Entretenimiento,https://www.youtube.com/watch?v=a2MB_8YZW0I,Señal Colombia
¡Ayúdanos a construir el universo Mi Señal!,Película y Animación,https://www.youtube.com/watch?v=oDaVY5co3w0,Mi Señal
#VotoCriollo - Mitología criolla,Gente y Blogs,https://www.youtube.com/watch?v=0AfWBEIqDfw,Señal Colombia
Oliverio Gordillo,Entretenimiento,https://www.youtube.com/watch?v=PcFQqFS8o5E,Señal Colombia
Ser un mecánico con mi mejor amigo,Película y Animación,https://www.youtube.com/watch?v=gFvAg6vWXJw,Mi Señal
"En cine nos vemos - Natimorto - Pablo Machline, 2009",Película y Animación,https://www.youtube.com/watch?v=zhiZQj-APg4,Señal Colombia
Festival Internacional de Música de Cartagena 2012 - Carnaval en el caribe,Música,https://www.youtube.com/watch?v=Aa0XFPQhryg,Señal Colombia
Rebecca Tarlazzi (Italia) - Mundial de Patinaje Artístico,Deportes,https://www.youtube.com/watch?v=eMMzdgiR0_M,Señal Deportes
Historias en Bici - Ciclista especial,Deportes,https://www.youtube.com/watch?v=7sxAoIiiIuE,Señal Deportes
Today in replay 14 de marzo,Deportes,https://www.youtube.com/watch?v=KT5kwdxIskY,Señal Deportes
Todo lo que vemos - 101 - Televidentes - Carlos Walter Rodríguez,Deportes,https://www.youtube.com/watch?v=AXPHWevj5UM,Señal Colombia
Todo lo que vemos - 97 - Glosario - Contenido educativo,Película y Animación,https://www.youtube.com/watch?v=unjdzpO-jz0,Señal Colombia
Todo lo que vemos - 131 - Televidentes - Said Baena,Entretenimiento,https://www.youtube.com/watch?v=TDPHFFj10W4,Señal Colombia
Diego Villalba - Liga de la Animación,Educación,https://www.youtube.com/watch?v=UWunqRqbqbI,Mi Señal
Nuestro Mundial - Capítulo 21,Deportes,https://www.youtube.com/watch?v=1TSR4XwrFCY,Señal Deportes
Todo lo que vemos - 175 - Televidentes - Nicola?s Cardozo,Gente y Blogs,https://www.youtube.com/watch?v=ImiTpKAJkKo,Señal Colombia
Eran pares aliados para Estados Unidos,Deportes,https://www.youtube.com/watch?v=ej4QXJBEvN4,Señal Deportes
Un chico nuevo en Dance Academy 2. ¿Quién será?,Película y Animación,https://www.youtube.com/watch?v=O6jUJPY47B4,Mi Señal
"Don Ca la película, en salas de cine",Película y Animación,https://www.youtube.com/watch?v=qfW3Ro8dWbs,Señal Colombia
Cimarrones - Cap 07 Voces negras,Gente y Blogs,https://www.youtube.com/watch?v=ypDJZALBYXA,Señal Colombia
Campeonato Nacional Infantil de Béisbol Montería 2012,Deportes,https://www.youtube.com/watch?v=fHHe1lPFGcs,Señal Deportes
Monstruo vomitón por: Juana y Jacobo,Película y Animación,https://www.youtube.com/watch?v=d-qCbAQPO_M,Mi Señal
plaza de mercado de Lorica,Entretenimiento,https://www.youtube.com/watch?v=dM3juZLOkQ8,Señal Colombia
Historias en Bici - La Flaca y yo,Deportes,https://www.youtube.com/watch?v=eCxXswo6AfU,Señal Deportes
Todo lo que vemos - 462 - Televidente - Marco Aurelio Olmos,Entretenimiento,https://www.youtube.com/watch?v=HLHaPTTDxgo,Señal Colombia
Urán al terminar Algeciras/San Fernando,Deportes,https://www.youtube.com/watch?v=dHe1qVaFcoo,Señal Deportes
Cine familiar de vacaciones - Todos los días a las 8:30 p.m.,Música,https://www.youtube.com/watch?v=q0yJjNgObYI,Señal Colombia
Todo lo que vemos - 174 - Televidente - Iva?n Dari?o Betancourt,Gente y Blogs,https://www.youtube.com/watch?v=Xzjmo0ouj2I,Señal Colombia
¿Por qué Colombia no tiene un equipo en Tour de Francia 2013?,Deportes,https://www.youtube.com/watch?v=fs-NoxTpvrc,Señal Deportes
Kikirikí - Discriminación (Capítulo completo) | Temporada 1,Educación,https://www.youtube.com/watch?v=9tWPP1XLkrA,Mi Señal
Todo lo que vemos - 323 - Televidente - Jorge Nieto,Entretenimiento,https://www.youtube.com/watch?v=t6aQGPHR498,Señal Colombia
Colombia se mueve - Capítulo 09 De monte y agua,Viajes y Eventos,https://www.youtube.com/watch?v=I5AxKisENHk,Señal Colombia
Documental: 'Manuel H' - Hoy viernes 20 de febrero 8:00 p.m. #SeñalParaPensar,Película y Animación,https://www.youtube.com/watch?v=oGAchnT1PjM,Señal Colombia
"En cine nos vemos - La bella de Alhambra - Enrique Piedad Barnet, 1989",Película y Animación,https://www.youtube.com/watch?v=yxkehrPacHY,Señal Colombia
Todo lo que vemos - 229 - Televidente - Fabio Zuluaga,Educación,https://www.youtube.com/watch?v=79H7jm_SBzY,Señal Colombia
Lo más de Pacheco - Personajes populares en TV,Gente y Blogs,https://www.youtube.com/watch?v=Vf3XlglfyN8,Señal Colombia
Todo lo que vemos - 92 - Televidentes - Fredy Garzón,Gente y Blogs,https://www.youtube.com/watch?v=D19hMAaISTY,Señal Colombia
La televisión publica le cumplió a los caleños y a Colombia,Película y Animación,https://www.youtube.com/watch?v=7lh9ajRZOOA,Señal Colombia
Todo lo que vemos - 361- Glosario,Entretenimiento,https://www.youtube.com/watch?v=YiK1CycNMCY,Señal Colombia
Los Pepa ¨ Viaje al inframundo¨ - Capítulo 09,Educación,https://www.youtube.com/watch?v=HJzyRJmeyGE,Mi Señal
Don Chinche en señalcolombia,Entretenimiento,https://www.youtube.com/watch?v=EXdQtCfwsCQ,Señal Colombia
Respeto al Ciclista,Deportes,https://www.youtube.com/watch?v=VTGfBTJLy7c,Señal Deportes
Todo lo que vemos - 73 - Glosario - Franja de edad,Educación,https://www.youtube.com/watch?v=ylJKkAymX94,Señal Colombia
El cine según los maestros - Señal Colombia en el FICCI,Película y Animación,https://www.youtube.com/watch?v=UugBtf8_FPI,Señal Colombia
#VotoCriollo - Los comercios populares,Gente y Blogs,https://www.youtube.com/watch?v=QPk3yHykCe4,Señal Colombia
"Señal Deportes, presente en la Copa Mundo de Pista",Deportes,https://www.youtube.com/watch?v=db2ePQ8WoXQ,Señal Deportes
Evento de lanzamiento - Mercado de coproducción 2015,Entretenimiento,https://www.youtube.com/watch?v=i99gG_q9Ue4,Señal Colombia
¡Nuevos Paper Toys de Puerto Papel!,Película y Animación,https://www.youtube.com/watch?v=RRgIGAPHod0,Mi Señal
Maravillas de Colombia: Catedral de sal - Señal Colombia,Película y Animación,https://www.youtube.com/watch?v=8ITGOv3n5nw,Señal Colombia
Todo lo que vemos - 309 - Televidente - Jorge Enrique Ángel y Milena Bayona,Educación,https://www.youtube.com/watch?v=AFqIw_rJkxc,Señal Colombia
Palpitando Colombia vs. Uruguay con Señal Deportes,Deportes,https://www.youtube.com/watch?v=xcvpLNcx_6I,Señal Deportes
Entrevista a Óscar Tunjo en señaldeportes,Deportes,https://www.youtube.com/watch?v=vNJORglpkQE,Señal Colombia
Documental: 'Parteras' - Hoy jueves 5 de marzo 8:00 p.m. #SeñalParaPensar,Película y Animación,https://www.youtube.com/watch?v=L9v8jQwIfU8,Señal Colombia
Karaoke Mi Señal: Coatí,Película y Animación,https://www.youtube.com/watch?v=Ol3NyRThGtk,Mi Señal
La Tierra del Cafe? Capi?tulo 2 - Cordilleranos,Gente y Blogs,https://www.youtube.com/watch?v=oSobg4X1XSk,Señal Colombia
Todo lo que vemos - 462 - Vox Populi,Entretenimiento,https://www.youtube.com/watch?v=jKAZsjbacrU,Señal Colombia
Más Nuestro - Fútbol Guambiano,Deportes,https://www.youtube.com/watch?v=z7lvmlbYUV4,Señal Deportes
JOSE MIGUEL QUINTANA,Entretenimiento,https://www.youtube.com/watch?v=rM-2Yq2hk7c,Señal Colombia
Etapa 6 del Tour de Francia 2014: Arras-Reims,Deportes,https://www.youtube.com/watch?v=WWiSBlKwUnM,Señal Deportes
Jaime Arroyave: 'Padre del Fútbol de Salón' en Señal Deportes,Deportes,https://www.youtube.com/watch?v=Hfttpy6622I,Señal Deportes
Todo lo que vemos - 49 - Glosario - Encuadre,Educación,https://www.youtube.com/watch?v=DvKBINAKUPE,Señal Colombia
Pasos de cumbia - ¿Qué es la cumbia? (Capítulo completo),Música,https://www.youtube.com/watch?v=aC5IzAS9Xtc,Señal Colombia
Reconocimientos Señal Colombia 2010 - 2014,Película y Animación,https://www.youtube.com/watch?v=61SVCAg0Bxo,Señal Colombia
#PedaleoPor: Kevin envía un saludo a los escarabajos,Deportes,https://www.youtube.com/watch?v=krwYmPKomZU,Señal Deportes
Todo lo que vemos - 27 - Televidentes - Víctor Novoa.wmv,Educación,https://www.youtube.com/watch?v=tusCLt8MnBY,Señal Colombia
Kevin Johansen - Fin de Fiesta (con Esteman y Victoria Sur) #Conversaciones2014,Música,https://www.youtube.com/watch?v=1lb555xnDYw,Señal Colombia
